tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8
5640,14921,78000,5846,7,6,17,11340,72.0,6450,outmatched,0,0,0,14,0,0,3,0
5643,14921,78000,5843,7,7,18,11415,77.0,6468,critical,0,0,0,15,0,0,3,0
5646,14921,78000,5840,7,8,18,11415,77.0,6468,critical,0,0,0,15,0,0,3,0
5649,14921,78000,5840,7,8,18,11415,77.0,6468,critical,0,0,0,15,0,0,3,0
5652,14921,78000,5837,7,9,19,11490,82.0,6486,critical,0,0,0,16,0,0,3,0
5655,14921,78000,5837,7,3,19,11490,82.0,6486,critical,0,0,0,16,0,0,3,0
5658,14921,78000,5834,7,4,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0
5661,14921,78000,5831,7,5,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0
5664,14921,78000,5831,7,5,21,11640,92.0,6522,critical,0,0,0,18,0,0,3,0
5667,14921,78000,3765,7,6,22,11715,97.0,6540,wipe,0,0,0,19,0,0,3,0
5670,14921,78000,4515,7,6,22,11715,97.0,6540,wipe,0,0,0,19,0,0,3,0
5673,14921,78000,4512,7,7,23,11790,102.0,6558,critical,0,0,0,20,0,0,3,0
5676,14921,78000,4509,7,8,23,11790,102.0,6558,critical,0,0,0,20,0,0,3,0
5679,14921,78000,4509,7,8,24,11865,107.0,6576,critical,0,0,0,21,0,0,3,0
5682,14921,78000,4506,7,9,25,11940,112.0,6594,critical,0,0,0,22,0,0,3,0
5685,14921,78000,4506,7,9,25,11940,112.0,6594,critical,0,0,0,22,0,0,3,0
5688,14921,78000,4503,7,9,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0
5691,14921,78000,4500,7,9,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0
5694,14921,78000,4500,7,8,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0
5697,14921,78000,4497,7,9,25,11940,112.0,6594,critical,0,0,0,22,0,0,3,0
5700,14921,78000,5247,7,7,25,11940,112.0,6594,critical,0,0,0,22,0,0,3,0
5703,14921,78000,5244,7,8,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0
5706,14921,78000,4269,7,7,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0
5709,14921,78000,4266,7,7,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0
5712,14921,78000,4263,7,7,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0
5715,14921,78000,4263,7,6,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0
5718,14921,78000,4260,7,6,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0
5721,14921,78000,4257,7,6,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0
5724,14921,78000,4257,7,5,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0
5727,14921,78000,4254,7,5,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0
5730,14921,78000,5004,7,4,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0
5733,14921,78000,5001,7,4,32,12465,147.0,6720,critical,0,0,0,29,0,0,3,0
5736,14906,78000,4998,7,4,32,12465,147.0,6720,critical,0,0,0,29,0,0,3,0
5739,14906,78000,4998,7,3,33,12540,152.0,6738,critical,0,0,0,30,0,0,3,0
5742,14891,78000,4995,7,4,34,12615,157.0,6756,critical,0,0,0,31,0,0,3,0
5745,14846,78000,4995,7,3,34,12615,157.0,6756,critical,0,0,0,31,0,0,3,0
5748,9666,78000,4992,7,3,35,12690,162.0,6774,critical,0,0,0,32,0,0,3,0
5751,9651,78000,4989,7,4,35,12690,162.0,6774,critical,0,0,0,32,0,0,3,0
5754,9636,78000,4989,7,3,36,12765,167.0,6792,critical,0,0,0,33,0,0,3,0
5757,9606,78000,6486,7,3,37,12840,172.0,6810,critical,0,0,0,34,0,0,3,0
5760,4351,78000,7236,7,3,37,12840,172.0,6810,critical,0,0,0,34,0,0,3,0
5763,4336,78000,7233,7,3,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0
5766,4261,78000,7230,7,4,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0
5769,4216,78000,7230,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0
5772,4186,78000,7227,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0
5775,4096,78000,7227,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0
5778,4066,78000,7224,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0
