tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent,own_lost,foe_lost,own_val,foe_val,p1def,p2def,p1off,p2off,o1,o2,o3,o4,o5,o6,o7,o8,p2hp,p2maxhp,ownpos,foepos
4542,9400,12000,2324,7,2,12,412,40.8,348,watch,8,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,5,7,750,750,821,1668,3989,4650,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,735,1028
4545,9400,12000,2324,7,2,9,112,37.3,105,watch,8,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,5,7,750,750,821,1668,3989,4893,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,750,1056
4548,9400,12000,2324,7,2,9,112,37.3,105,watch,8,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,5,7,750,750,821,1668,3989,4893,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,765,1045
4551,9400,12000,2324,7,2,9,212,38.5,105,watch,8,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,5,7,750,750,821,1668,3989,4893,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,780,1033
4554,9400,12000,2324,7,2,9,212,38.5,105,watch,8,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,5,7,750,750,821,1668,3989,4893,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,795,1021
4557,9400,12000,2324,7,2,9,212,38.5,105,watch,8,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,5,7,750,750,821,1668,3989,4893,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,810,1008
4560,9400,12000,3074,7,2,9,212,38.5,105,watch,8,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,755,7,750,750,821,1668,3989,4893,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,825,997
4563,9400,12000,3074,7,2,4,142,15.1,90,watch,3,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,755,7,750,750,821,1668,3989,4893,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,835,1084
4566,9400,12000,3074,7,2,4,142,15.1,90,watch,3,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,755,7,750,750,821,1668,3989,4908,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,835,1066
4569,9400,12000,3074,7,2,4,142,15.1,90,watch,3,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,755,7,750,750,821,1668,3989,4908,4151,4998,reinforcements_2,reinforcements_2,nuke_2,nuke_2,0,0,0,0,2,0,0,0,1000,2000,835,1051
4572,9400,12000,2894,7,3,3,214,7.0,165,watch,1,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,575,7,750,750,821,1668,3989,4914,4151,4998,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,3,0,0,0,1000,2000,582,1407
4575,9400,12000,2894,7,3,3,214,7.0,165,watch,1,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,575,7,750,750,821,1668,3989,4914,4232,5079,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,3,0,0,0,1000,2000,599,1384
4578,9400,12000,2894,7,3,3,214,7.0,165,watch,1,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,575,7,750,750,821,1668,3989,4914,4232,5079,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,3,0,0,0,1000,2000,609,1364
4581,9400,12000,2894,7,3,3,214,7.0,165,watch,1,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,575,7,750,750,821,1668,3989,4914,4232,5079,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,3,0,0,0,1000,2000,619,1344
4584,9400,12000,2894,7,3,4,314,8.1,246,watch,1,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,575,7,750,750,821,1668,4070,4914,4313,5160,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,3,0,0,0,1000,2000,359,1461
4587,9400,12000,2894,7,3,4,314,8.1,246,watch,1,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,575,7,750,750,821,1668,4070,4914,4313,5160,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,3,0,0,0,1000,2000,379,1438
4590,9400,12000,3644,7,3,4,314,8.1,246,watch,1,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4914,4313,5160,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,3,0,0,0,1000,2000,399,1416
4593,9400,12000,3644,7,4,5,414,9.3,327,watch,1,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4914,4394,5241,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,4,0,0,0,1000,2000,325,1491
4596,9400,12000,3644,7,4,5,414,9.3,327,watch,1,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4914,4394,5241,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,4,0,0,0,1000,2000,348,1467
4599,9400,12000,3644,7,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4917,4394,5241,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,4,0,0,0,1000,2000,375,1568
4602,9400,12000,3644,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4917,4394,5241,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,331,1609
4605,9400,12000,3644,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4917,4475,5322,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,361,1579
4608,9400,12000,3644,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4917,4475,5322,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,320,1551
4611,9400,12000,3644,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4917,4475,5322,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,344,1521
4614,9400,12000,3644,7,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,316,1554
4617,9400,12000,3644,7,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,1325,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,340,1524
4620,9400,12000,4394,7,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,366,1494
4623,9400,12000,4394,7,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,390,1464
4626,9400,12000,4394,7,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,416,1434
4629,9400,12000,4394,7,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,440,1404
4632,9400,12000,4394,7,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,466,1374
4635,9400,12000,4394,7,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,490,1344
4638,9400,12000,4394,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4917,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,455,1430
4641,9400,12000,4394,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,478,1400
4644,9400,12000,4394,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,503,1370
4647,9400,12000,4394,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2075,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,528,1340
4650,9400,12000,5144,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,553,1310
4653,9400,12000,5144,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,578,1280
4656,9400,12000,5144,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,603,1250
4659,9400,12000,5144,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,628,1220
4662,9400,12000,5144,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,653,1190
4665,9400,12000,5144,7,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,678,1160
4668,9400,12000,5144,7,6,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,700,1204
4671,9400,12000,5144,7,6,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4070,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,6,0,0,0,1000,2000,728,1180
4674,9400,12000,5144,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,716,1232
4677,9400,12000,5144,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,2825,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,746,1214
4680,9400,12000,5894,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,700,1198
4683,9400,12000,5894,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,722,1251
4686,9400,12000,5894,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,746,1239
4689,9400,12000,5894,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,697,1229
4692,9400,12000,5894,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,715,1217
4695,9400,12000,5894,7,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,731,1281
4698,9400,12000,5894,7,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,677,1277
4701,9400,12000,5894,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,689,1267
4704,9400,12000,5894,7,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,699,1329
4707,9400,12000,5894,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,3575,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,711,1317
4710,9400,12000,6644,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,725,1305
4713,9400,12000,6644,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,743,1293
4716,9400,12000,6644,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,761,1277
4719,9400,12000,6644,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,704,1261
4722,9400,12000,6644,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,722,1243
4725,9400,12000,6644,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,740,1223
4728,9400,12000,6644,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,758,1199
4731,9400,12000,6644,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,777,1247
4734,9400,12000,6644,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,801,1229
4737,9400,12000,6644,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4325,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,751,1208
4740,9400,12000,7394,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,769,1184
4743,9400,12000,7394,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,785,1235
4746,9400,12000,7394,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,731,1219
4749,9400,12000,7394,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,743,1201
4752,9400,12000,7394,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,758,1258
4755,9400,12000,7394,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,776,1246
4758,9400,12000,7394,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,719,1236
4761,9400,12000,7394,7,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,728,1296
4764,9400,12000,7394,7,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5075,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,740,1290
4767,9400,12000,6419,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4100,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,678,1280
4770,9400,12000,7169,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,686,1268
4773,9400,12000,7169,7,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,696,1332
4776,9400,12000,7169,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,708,1322
4779,9400,12000,7169,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,720,1310
4782,9400,12000,7169,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,738,1298
4785,9400,12000,7169,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,756,1284
4788,9400,12000,7169,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,699,1269
4791,9400,12000,7169,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,715,1251
4794,9400,12000,7169,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,733,1233
4797,9400,12000,7169,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,4850,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,751,1209
4800,9400,12000,7919,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5600,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,771,1185
4803,9400,12000,7919,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5600,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,791,1237
4806,9400,12000,7919,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5600,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,744,1217
4809,9400,12000,7919,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5600,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,762,1193
4812,9400,12000,7919,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,5600,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,778,1242
4815,9400,12000,9419,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,7100,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,796,1224
4818,9400,12000,9419,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,7100,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,738,1208
4821,9400,12000,9419,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,7100,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,752,1262
4824,9400,12000,9419,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,7100,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,770,1250
4827,9400,12000,9419,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,7100,7,750,750,821,1668,4151,4998,4556,5403,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,5,0,0,0,1000,2000,714,1240
