tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent
4278,9500,12000,6512,6,2,56,1490,207.9,600,wait,44,0,0,8,4,0,0,0,cooldown,25,9,432,369,306,5698,6,252,252,623,1437
4281,9500,12000,6512,6,2,56,1490,207.9,600,wait,44,0,0,8,4,0,0,0,cooldown,27,10,453,372,312,5698,6,252,252,623,1437
4284,9500,12000,6512,6,2,57,1565,212.9,618,wait,44,0,0,9,4,0,0,0,cooldown,27,10,453,372,312,5680,6,252,252,623,1455
4287,9500,12000,6512,6,2,58,1579,217.6,621,wait,45,0,0,9,4,0,0,0,cooldown,27,12,453,393,277,5677,6,252,252,623,1458
4290,9500,12000,6765,6,2,58,1579,217.6,621,wait,45,0,0,9,4,0,0,0,cooldown,27,12,453,393,277,5930,6,252,252,623,1458
4293,9500,12000,6765,6,2,52,926,188.7,480,wait,43,0,0,6,3,0,0,0,cooldown,18,2,69,6,312,5927,6,252,252,623,1461
4296,9500,12000,6765,6,2,52,1052,230.7,480,wait,43,0,0,6,3,0,0,0,cooldown,19,3,72,9,312,5927,6,252,252,623,1461
4299,9500,12000,6765,6,2,53,1066,235.3,483,wait,44,0,0,6,3,0,0,0,cooldown,19,3,72,9,312,5924,6,252,252,623,1464
4302,9500,12000,6765,6,2,54,1141,240.3,501,wait,44,0,0,7,3,0,0,0,cooldown,21,5,93,30,312,5906,6,252,252,623,1482
4305,9500,12000,6765,6,2,51,1099,226.3,492,wait,41,0,0,7,3,0,0,0,cooldown,21,5,93,30,312,5906,6,252,252,623,1482
4308,9500,12000,6765,6,2,52,1113,231.0,495,wait,42,0,0,7,3,0,0,0,cooldown,18,3,84,24,277,5903,6,252,252,623,1485
4311,9500,12000,5790,6,2,52,1113,231.0,495,wait,42,0,0,7,3,0,0,0,cooldown,19,3,87,24,312,5903,6,252,252,623,1485
4314,9500,12000,5790,6,2,53,1127,235.7,498,wait,43,0,0,7,3,0,0,0,cooldown,19,3,87,24,312,4925,6,252,252,623,1488
4317,9500,12000,5790,6,2,54,1141,240.3,501,wait,44,0,0,7,3,0,0,0,cooldown,20,13,90,54,312,4922,6,252,252,623,1491
4320,9500,12000,6042,6,2,54,1141,240.3,501,wait,44,0,0,7,3,0,0,0,cooldown,20,13,90,54,312,5174,6,252,252,623,1491
4323,9500,12000,6042,6,2,55,1216,245.3,519,wait,44,0,0,8,3,0,0,0,cooldown,22,15,111,75,312,5156,6,252,252,623,1509
4326,9500,12000,5862,6,2,55,1516,248.8,519,wait,44,0,0,8,3,0,0,0,cooldown,25,15,354,75,328,5156,6,252,252,623,1509
4329,9500,12000,5862,6,3,42,1298,183.9,528,wait,32,0,0,6,4,0,0,0,cooldown,25,15,354,75,328,4973,6,252,252,623,1512
4332,9500,12000,5862,6,3,43,1312,188.6,531,wait,33,0,0,6,4,0,0,0,cooldown,11,2,282,6,280,4970,6,252,252,623,1515
4335,9500,12000,5862,6,3,43,1312,188.6,531,wait,33,0,0,6,4,0,0,0,cooldown,11,2,282,6,280,4970,6,252,252,623,1515
4338,9500,12000,5862,6,4,45,1487,194.7,630,wait,33,0,0,7,5,0,0,0,cooldown,12,3,285,9,280,4952,6,252,252,623,1533
4341,9500,12000,5862,6,4,44,1473,190.1,627,wait,32,0,0,7,5,0,0,0,lost-scoring,13,3,303,24,273,4952,6,252,252,623,1533
4344,9500,12000,5862,6,4,45,1487,194.7,630,wait,33,0,0,7,5,0,0,0,lost-scoring,13,3,303,24,273,4949,6,252,252,623,1536
4347,9500,12000,5862,6,5,47,1601,200.6,714,wait,34,0,0,7,6,0,0,0,lost-scoring,13,4,303,27,238,4946,6,252,252,623,1539
4350,9500,12000,6115,6,5,47,1601,200.6,714,wait,34,0,0,7,6,0,0,0,lost-scoring,13,4,303,27,238,5199,6,252,252,623,1539
4353,9500,12000,6115,6,5,48,1615,205.2,717,wait,35,0,0,7,6,0,0,0,lost-scoring,14,8,306,273,273,5196,6,252,252,623,1542
4356,9500,12000,6115,6,3,44,1498,186.2,690,wait,32,0,0,6,6,0,0,0,lost-scoring,12,5,300,249,273,5196,6,252,252,623,1542
4359,9500,12000,6115,6,4,45,1359,184.3,786,wait,31,0,0,7,7,0,0,0,lost-scoring,12,5,300,249,273,5178,6,252,252,623,1560
4362,9500,12000,7615,6,4,46,1373,188.9,789,wait,32,0,0,7,7,0,0,0,lost-scoring,8,2,54,21,231,6675,6,252,252,623,1563
4365,9500,12000,7615,6,4,46,1373,188.9,789,wait,32,0,0,7,7,0,0,0,lost-scoring,8,2,54,21,231,6675,6,252,252,623,1563
4368,9500,12000,7615,6,5,46,1398,185.1,852,wait,32,0,0,6,8,0,0,0,lost-scoring,9,3,57,24,274,6672,6,252,252,623,1566
4371,9500,12000,7615,6,5,46,1398,185.1,852,wait,32,0,0,6,8,0,0,0,lost-scoring,8,2,39,6,266,6672,6,252,252,623,1566
4374,9500,12000,7615,6,5,47,1412,189.7,855,wait,33,0,0,6,8,0,0,0,lost-scoring,8,2,39,6,266,6669,6,252,252,623,1569
4377,9500,12000,7615,6,5,48,1487,194.7,873,wait,33,0,0,7,8,0,0,0,lost-scoring,10,4,60,27,266,6651,6,252,252,623,1587
4380,9500,12000,7867,6,5,47,1473,190.1,870,wait,32,0,0,7,8,0,0,0,lost-scoring,10,4,60,27,266,6903,6,252,252,623,1587
4383,9500,12000,7867,6,5,48,1487,194.7,873,wait,33,0,0,7,8,0,0,0,lost-scoring,9,3,57,24,231,6900,6,252,252,623,1590
4386,9500,12000,7867,6,5,48,1487,194.7,873,wait,33,0,0,7,8,0,0,0,lost-scoring,10,4,60,27,274,6900,6,252,252,623,1590
4389,9500,12000,7867,6,5,46,1398,185.1,852,wait,32,0,0,6,8,0,0,0,lost-scoring,10,4,60,27,274,6897,6,252,252,623,1593
4392,9500,12000,7867,6,5,47,1712,193.2,855,wait,33,0,0,6,8,0,0,0,lost-scoring,8,2,39,6,266,6894,6,252,252,623,1596
4395,9500,12000,7867,6,5,47,1712,193.2,855,wait,33,0,0,6,8,0,0,0,lost-scoring,8,2,39,6,266,6894,6,252,252,623,1596
4398,9500,12000,7867,6,5,47,1773,193.5,870,wait,32,0,0,7,8,0,0,0,lost-scoring,12,2,300,21,267,6876,6,252,252,623,1614
4401,9500,12000,7867,6,5,45,1684,183.9,849,wait,31,0,0,6,8,0,0,0,lost-scoring,10,2,279,6,210,6876,6,252,252,623,1614
4404,9500,12000,7867,6,5,46,1698,188.5,852,wait,32,0,0,6,8,0,0,0,lost-scoring,10,2,279,6,210,6873,6,252,252,623,1617
4407,9500,12000,7867,6,5,47,1712,193.2,855,wait,33,0,0,6,8,0,0,0,lost-scoring,11,3,282,9,245,6870,6,252,252,623,1620
4410,9500,12000,8120,6,5,47,1712,193.2,855,wait,33,0,0,6,8,0,0,0,lost-scoring,11,3,282,9,245,7123,6,252,252,623,1620
4413,9500,12000,40,7,5,46,1698,188.5,852,wait,32,0,0,6,8,0,0,0,lost-scoring,11,3,282,9,245,7123,6,750,252,623,1620
4416,9500,12000,40,7,5,46,1698,188.5,852,wait,32,0,0,6,8,0,0,0,lost-scoring,13,7,303,270,244,7123,6,750,252,623,1620
4419,9500,12000,40,7,5,43,1595,174.2,828,wait,30,0,0,5,8,0,0,0,lost-scoring,13,7,303,270,244,7123,6,750,252,623,1620
4422,9500,12000,40,7,5,43,1595,174.2,828,wait,30,0,0,5,8,0,0,0,lost-scoring,10,5,279,249,203,7123,6,750,252,623,1620
4425,9500,12000,40,7,5,42,1281,166.1,825,wait,29,0,0,5,8,0,0,0,lost-scoring,10,5,279,249,203,7123,6,750,252,623,1620
4428,9500,12000,40,7,5,42,1281,166.1,825,wait,29,0,0,5,8,0,0,0,lost-scoring,7,2,36,6,231,7123,6,750,252,623,1620
4431,9500,12000,40,7,5,42,1281,166.1,825,wait,29,0,0,5,8,0,0,0,lost-scoring,9,3,57,24,231,7123,6,750,252,623,1620
4434,9500,12000,40,7,5,42,1281,166.1,825,wait,29,0,0,5,8,0,0,0,lost-scoring,9,3,57,24,231,7123,6,750,252,623,1620
4437,9500,12000,40,7,5,41,1267,161.4,822,wait,28,0,0,5,8,0,0,0,lost-scoring,8,4,54,27,189,7123,6,750,252,623,1620
4440,9500,12000,790,7,5,38,1164,147.1,798,wait,26,0,0,4,8,0,0,0,lost-scoring,8,4,54,27,189,7375,6,750,252,623,1620
4443,9500,12000,787,7,6,38,1164,147.1,798,wipe,26,0,0,4,8,0,0,0,-,6,2,33,6,210,7375,6,750,252,626,1620
4446,9500,12000,787,7,6,37,1150,142.4,795,outmatched,25,0,0,4,8,0,0,0,cooldown,7,2,114,21,235,7375,6,750,252,626,1620
4449,9500,12000,787,7,6,37,1150,142.4,795,outmatched,25,0,0,4,8,0,0,0,cooldown,7,2,114,21,235,7375,6,750,252,626,1620
4452,9500,12000,787,7,6,35,1061,132.7,774,outmatched,24,0,0,3,8,0,0,0,cooldown,7,2,114,6,175,7375,6,750,252,626,1620
4455,9500,12000,787,7,6,35,1361,136.2,774,outmatched,24,0,0,3,8,0,0,0,cooldown,7,2,114,6,175,7375,6,750,252,626,1620
4458,9500,12000,787,7,6,35,1361,136.2,774,outmatched,24,0,0,3,8,0,0,0,cooldown,8,2,195,6,214,7375,6,750,252,626,1620
4461,9500,12000,787,7,6,35,1361,136.2,774,outmatched,24,0,0,3,8,0,0,0,cooldown,9,4,198,27,189,7375,6,750,252,626,1620
4464,9500,12000,787,7,6,33,1333,126.9,768,outmatched,22,0,0,3,8,0,0,0,cooldown,9,4,198,27,189,7375,6,750,252,626,1620
4467,9500,12000,787,7,6,33,1333,126.9,768,outmatched,22,0,0,3,8,0,0,0,cooldown,12,4,519,105,197,7375,6,750,252,626,1620
4470,9500,12000,1537,7,6,33,1333,126.9,768,outmatched,22,0,0,3,8,0,0,0,cooldown,12,4,519,105,197,7628,6,750,252,626,1620
4473,9500,12000,1537,7,6,32,1258,121.9,750,outmatched,22,0,0,2,8,0,0,0,cooldown,14,6,540,189,172,7628,6,750,252,626,1620
4476,9500,12000,1537,7,6,32,1258,121.9,750,outmatched,22,0,0,2,8,0,0,0,cooldown,14,5,603,171,191,7628,6,750,252,626,1620
4479,9500,12000,1537,7,5,29,1016,105.6,741,outmatched,19,0,0,2,8,0,0,0,cooldown,14,5,603,171,191,7628,6,750,252,626,1620
4482,9500,12000,1537,7,5,29,1016,105.6,741,outmatched,19,0,0,2,8,0,0,0,cooldown,10,6,435,345,159,7628,6,750,252,626,1620
4485,9500,12000,1537,7,5,25,641,97.1,480,outmatched,19,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7628,6,750,252,626,1620
4488,9500,12000,1537,7,3,25,641,97.1,480,watch,19,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7628,6,750,252,626,1620
4491,9500,12000,1537,7,3,25,641,97.1,480,watch,19,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7628,6,750,252,626,1620
4494,9500,12000,1537,7,3,25,641,97.1,480,watch,19,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7628,6,750,252,626,1620
4497,9500,12000,1537,7,2,23,513,86.6,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7628,6,750,252,626,1620
4500,9500,12000,2287,7,2,23,499,82.0,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4503,9500,12000,2287,7,2,23,499,82.0,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4506,9500,12000,2287,7,1,23,499,82.0,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4509,9500,12000,2287,7,1,23,499,82.0,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4512,9500,12000,2287,7,1,23,699,84.3,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4515,9500,12000,2287,7,1,23,699,84.3,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4518,9500,12000,2287,7,1,23,699,84.3,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4521,9500,12000,2287,7,1,23,699,84.3,474,watch,17,0,0,1,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4524,9500,12000,2287,7,1,22,624,79.3,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4527,9500,12000,2287,7,0,22,724,80.4,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,7880,6,750,252,626,1620
4530,9500,12000,3037,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,8133,6,750,252,626,1620
4533,9500,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4536,9500,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4539,9500,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4542,9500,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4545,9500,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4548,9500,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4551,9497,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4554,9323,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4557,9317,12000,3017,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,53,7,750,750,626,1620
4560,9314,12000,3767,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,803,7,750,750,626,1620
4563,9311,12000,3767,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,803,7,750,750,626,1620
4566,9308,12000,3767,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,803,7,750,750,626,1620
4569,9305,12000,3767,7,0,22,738,85.1,456,watch,17,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,803,7,750,750,626,1620
4572,9296,12000,3587,7,1,23,838,86.2,537,watch,17,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,623,7,750,750,626,1620
4575,9290,12000,3587,7,1,23,838,86.2,537,watch,17,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,623,7,750,750,626,1620
4578,9107,12000,3587,7,1,23,838,86.2,537,watch,17,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,623,7,750,750,626,1620
4581,8920,12000,3587,7,1,11,170,24.5,501,watch,5,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,623,7,750,750,626,1620
4584,8920,12000,3587,7,2,12,270,25.6,582,watch,5,0,0,0,7,0,0,0,cooldown,10,6,435,345,159,623,7,750,750,626,1620
4587,8920,12000,3587,7,2,12,270,25.6,582,watch,5,0,0,0,7,0,0,0,cooldown,10,6,435,345,159,623,7,750,750,626,1620
4590,8920,12000,4337,7,2,12,270,25.6,582,watch,5,0,0,0,7,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4593,8920,12000,4337,7,3,13,370,26.8,663,watch,5,0,0,0,8,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4596,8920,12000,4337,7,3,13,370,26.8,663,watch,5,0,0,0,8,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4599,8920,12000,4337,7,3,13,370,26.8,663,watch,5,0,0,0,8,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4602,8920,12000,4337,7,4,14,470,27.9,744,watch,5,0,0,0,9,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4605,8920,12000,4337,7,4,14,470,27.9,744,watch,5,0,0,0,9,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4608,8920,12000,4337,7,4,12,470,27.9,582,watch,5,0,0,0,7,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4611,8920,12000,4337,7,4,12,770,31.4,582,watch,5,0,0,0,7,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4614,8920,12000,4337,7,5,11,670,30.2,501,watch,5,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4617,8920,12000,4337,7,5,11,670,30.2,501,watch,5,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,1373,7,750,750,626,1620
4620,8920,12000,5087,7,5,11,670,30.2,501,watch,5,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4623,8920,12000,5087,7,5,10,656,25.6,498,watch,4,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4626,8920,12000,5087,7,5,10,656,25.6,498,watch,4,0,0,0,6,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4629,8920,12000,5087,7,5,9,556,24.4,417,watch,4,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4632,8920,12000,5087,7,5,9,556,24.4,417,watch,4,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4635,8920,12000,5087,7,5,9,556,24.4,417,watch,4,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4638,8920,12000,5087,7,5,9,556,24.4,417,watch,4,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4641,8920,12000,5087,7,5,9,556,24.4,417,watch,4,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4644,8920,12000,5087,7,5,9,556,24.4,417,watch,4,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4647,8920,12000,5087,7,5,9,556,24.4,417,watch,4,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2123,7,750,750,626,1620
4650,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4653,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4656,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4659,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4662,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4665,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4668,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4671,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4674,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4677,8920,12000,5837,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,2873,7,750,750,626,1620
4680,8920,12000,6587,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4683,8920,12000,6587,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4686,8920,12000,6587,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4689,8920,12000,6587,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4692,8920,12000,6587,7,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4695,8920,12000,6587,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4698,8920,12000,6587,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4701,8920,12000,6587,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4704,8920,12000,6587,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4707,8920,12000,6587,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,3623,7,750,750,626,1620
4710,8920,12000,7337,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4713,8920,12000,7337,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4716,8920,12000,7337,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4719,8920,12000,7337,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4722,8920,12000,7337,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4725,8920,12000,7337,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4728,8920,12000,7337,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4731,8920,12000,7337,7,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4734,8920,12000,7337,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4737,8920,12000,7337,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4373,7,750,750,626,1620
4740,8920,12000,8087,7,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4743,8920,12000,8087,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4746,8920,12000,8087,7,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4749,8920,12000,8087,7,4,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4752,8920,12000,8087,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4755,8920,12000,8087,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4758,8920,12000,8087,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4761,8920,12000,8087,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4764,8920,12000,8087,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5123,7,750,750,626,1620
4767,8920,12000,7112,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4148,7,750,750,626,1620
4770,8920,12000,7862,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4773,8920,12000,7862,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4776,8920,12000,7862,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4779,8920,12000,7862,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4782,8920,12000,7862,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4785,8920,12000,7862,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4788,8920,12000,7862,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4791,8920,12000,7862,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4794,8920,12000,7862,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4797,8920,12000,7862,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,4898,7,750,750,626,1620
4800,8920,12000,8612,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5648,7,750,750,626,1620
4803,8920,12000,8612,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5648,7,750,750,626,1620
4806,8920,12000,8612,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5648,7,750,750,626,1620
4809,8920,12000,8612,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5648,7,750,750,626,1620
4812,8920,12000,8612,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,5648,7,750,750,626,1620
4815,8920,12000,10112,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,7148,7,750,750,626,1620
4818,8920,12000,10112,7,4,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,7148,7,750,750,626,1620
4821,8920,12000,10112,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,7148,7,750,750,626,1620
4824,8920,12000,10112,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,7148,7,750,750,626,1620
4827,8920,12000,10112,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,7148,7,750,750,626,1620
4830,8920,12000,10862,7,4,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,cooldown,10,6,435,345,159,7898,7,750,750,626,1620
