p1_team,p1_off,p1_def,p2_team,p2_off,p2_def,map,shadow,winner_side,decided,ticks,seconds
Red,nuke,wall,Yellow,firebomb,heal,Black,0,1,decisive,9455,315.2
Red,nuke,wall,Yellow,firebomb,reinforcements,Blue,0,2,decisive,7359,245.3
Red,nuke,wall,Yellow,firebomb,speed,White,0,1,decisive,10000,333.3
Red,nuke,wall,Yellow,firebomb,wall,Orange,0,2,decisive,9374,312.5
Red,nuke,wall,Yellow,snipe,heal,Blue,0,1,decisive,10763,358.8
Red,nuke,wall,Yellow,snipe,reinforcements,Orange,0,2,decisive,6862,228.7
Red,nuke,wall,Yellow,snipe,speed,Green,0,1,decisive,9515,317.2
Red,nuke,wall,Yellow,snipe,wall,Orange,0,2,decisive,11537,384.6
Red,nuke,wall,Yellow,freeze,heal,Green,1,2,decisive,9676,322.5
Red,nuke,wall,Yellow,freeze,reinforcements,Red,0,2,decisive,7642,254.7
Red,nuke,wall,Yellow,freeze,speed,White,0,1,decisive,10059,335.3
Red,nuke,wall,Yellow,freeze,wall,Blue,0,2,decisive,9838,327.9
Red,firebomb,heal,Black,nuke,heal,Orange,0,1,decisive,7017,233.9
Red,firebomb,heal,Black,nuke,reinforcements,Orange,0,2,decisive,5157,171.9
Red,firebomb,heal,Black,nuke,speed,Red,0,2,decisive,7466,248.9
Red,firebomb,heal,Black,nuke,wall,Yellow,0,1,decisive,8906,296.9
Red,firebomb,heal,Black,firebomb,heal,Blue,0,2,decisive,7023,234.1
Red,firebomb,heal,Black,firebomb,reinforcements,Purple,0,2,decisive,5086,169.5
Red,firebomb,heal,Black,firebomb,speed,Yellow,0,1,decisive,7733,257.8
Red,firebomb,heal,Black,firebomb,wall,Orange,0,1,decisive,8905,296.8
Red,firebomb,heal,Black,snipe,heal,Orange,0,2,decisive,7237,241.2
Red,firebomb,heal,Black,snipe,reinforcements,Green,0,2,decisive,6449,215.0
Red,firebomb,heal,Black,snipe,speed,Yellow,0,1,decisive,7964,265.5
Red,firebomb,heal,Black,snipe,wall,Purple,0,1,decisive,9654,321.8
Red,firebomb,heal,Black,freeze,heal,Red,0,1,decisive,9354,311.8
Red,firebomb,heal,Black,freeze,reinforcements,Yellow,1,2,decisive,5326,177.5
Red,firebomb,heal,Black,freeze,speed,White,0,2,decisive,7143,238.1
Red,firebomb,heal,Black,freeze,wall,Black,0,2,decisive,7277,242.6
Red,firebomb,heal,Blue,nuke,heal,Yellow,0,1,decisive,8638,287.9
Red,firebomb,heal,Blue,nuke,reinforcements,Orange,0,2,decisive,5879,196.0
Red,firebomb,heal,Blue,nuke,speed,Green,0,1,decisive,9056,301.9
Red,firebomb,heal,Blue,nuke,wall,Yellow,0,2,decisive,8425,280.8
Red,firebomb,heal,Blue,firebomb,heal,Blue,0,2,decisive,7972,265.7
Red,firebomb,heal,Blue,firebomb,reinforcements,Black,0,2,decisive,7190,239.7
Red,firebomb,heal,Blue,firebomb,speed,Blue,0,1,decisive,7253,241.8
Red,firebomb,heal,Blue,firebomb,wall,White,0,2,decisive,8722,290.7
Red,firebomb,heal,Blue,snipe,heal,Orange,1,1,decisive,10428,347.6
Red,firebomb,heal,Blue,snipe,reinforcements,Orange,0,2,decisive,7662,255.4
Red,firebomb,heal,Blue,snipe,speed,Purple,0,1,decisive,8598,286.6
Red,firebomb,heal,Blue,snipe,wall,White,0,1,decisive,10473,349.1
Red,firebomb,heal,Blue,freeze,heal,Orange,0,1,decisive,7574,252.5
Red,firebomb,heal,Blue,freeze,reinforcements,Green,0,2,decisive,6434,214.5
Red,firebomb,heal,Blue,freeze,speed,Black,0,1,decisive,8490,283.0
Red,firebomb,heal,Blue,freeze,wall,Purple,0,2,decisive,9290,309.7
Red,firebomb,heal,Green,nuke,heal,Orange,0,2,decisive,5678,189.3
Red,firebomb,heal,Green,nuke,reinforcements,Green,1,2,decisive,4479,149.3
Red,firebomb,heal,Green,nuke,speed,Black,0,1,decisive,11817,393.9
Red,firebomb,heal,Green,nuke,wall,Yellow,0,1,decisive,10995,366.5
Red,firebomb,heal,Green,firebomb,heal,Green,0,2,decisive,3989,133.0
Red,firebomb,heal,Green,firebomb,reinforcements,White,0,2,decisive,4719,157.3
Red,firebomb,heal,Green,firebomb,speed,Blue,0,1,decisive,10228,340.9
Red,firebomb,heal,Green,firebomb,wall,Red,0,2,decisive,8802,293.4
Red,firebomb,heal,Green,snipe,heal,Blue,0,2,decisive,4052,135.1
Red,firebomb,heal,Green,snipe,reinforcements,Red,1,2,decisive,4562,152.1
Red,firebomb,heal,Green,snipe,speed,White,0,2,decisive,8305,276.8
Red,firebomb,heal,Green,snipe,wall,Purple,0,1,decisive,10674,355.8
Red,firebomb,heal,Green,freeze,heal,White,0,2,decisive,4015,133.8
Red,firebomb,heal,Green,freeze,reinforcements,Yellow,0,2,decisive,4857,161.9
Red,firebomb,heal,Green,freeze,speed,Blue,0,1,decisive,10560,352.0
Red,firebomb,heal,Green,freeze,wall,Blue,0,2,decisive,8193,273.1
Red,firebomb,heal,Orange,nuke,heal,White,0,2,decisive,7725,257.5
Red,firebomb,heal,Orange,nuke,reinforcements,Green,0,2,decisive,6313,210.4
Red,firebomb,heal,Orange,nuke,speed,Yellow,0,2,decisive,7156,238.5
Red,firebomb,heal,Orange,nuke,wall,Black,0,1,decisive,10021,334.0
Red,firebomb,heal,Orange,firebomb,heal,Yellow,0,1,decisive,9498,316.6
Red,firebomb,heal,Orange,firebomb,reinforcements,Red,0,2,decisive,6523,217.4
Red,firebomb,heal,Orange,firebomb,speed,Purple,0,1,decisive,10424,347.5
Red,firebomb,heal,Orange,firebomb,wall,Yellow,0,1,decisive,9871,329.0
Red,firebomb,heal,Orange,snipe,heal,Green,0,1,decisive,7870,262.3
Red,firebomb,heal,Orange,snipe,reinforcements,Red,0,2,decisive,5864,195.5
Red,firebomb,heal,Orange,snipe,speed,Blue,0,1,decisive,8346,278.2
Red,firebomb,heal,Orange,snipe,wall,Orange,0,1,decisive,8173,272.4
Red,firebomb,heal,Orange,freeze,heal,Yellow,0,1,decisive,10001,333.4
Red,firebomb,heal,Orange,freeze,reinforcements,Green,0,2,decisive,6842,228.1
Red,firebomb,heal,Orange,freeze,speed,White,0,1,decisive,11283,376.1
Red,firebomb,heal,Orange,freeze,wall,White,0,2,decisive,8853,295.1
Red,firebomb,heal,Purple,nuke,heal,Green,0,2,decisive,7282,242.7
Red,firebomb,heal,Purple,nuke,reinforcements,Yellow,1,2,decisive,5502,183.4
Red,firebomb,heal,Purple,nuke,speed,Blue,0,1,decisive,9670,322.3
Red,firebomb,heal,Purple,nuke,wall,White,0,2,decisive,7963,265.4
Red,firebomb,heal,Purple,firebomb,heal,Purple,0,1,decisive,9489,316.3
Red,firebomb,heal,Purple,firebomb,reinforcements,Yellow,0,2,decisive,6757,225.2
Red,firebomb,heal,Purple,firebomb,speed,Black,0,1,decisive,9333,311.1
Red,firebomb,heal,Purple,firebomb,wall,Red,0,2,decisive,8043,268.1
Red,firebomb,heal,Purple,snipe,heal,Red,0,1,decisive,9309,310.3
Red,firebomb,heal,Purple,snipe,reinforcements,Purple,0,2,decisive,5484,182.8
Red,firebomb,heal,Purple,snipe,speed,Red,0,1,decisive,8332,277.7
Red,firebomb,heal,Purple,snipe,wall,Purple,0,1,decisive,9337,311.2
Red,firebomb,heal,Purple,freeze,heal,Red,0,1,decisive,10286,342.9
Red,firebomb,heal,Purple,freeze,reinforcements,Green,0,2,decisive,5935,197.8
Red,firebomb,heal,Purple,freeze,speed,Blue,0,1,decisive,9844,328.1
Red,firebomb,heal,Purple,freeze,wall,Orange,0,1,decisive,9614,320.5
Red,firebomb,heal,Red,nuke,heal,Green,0,0,draw,10189,339.6
Red,firebomb,heal,Red,nuke,reinforcements,Green,0,2,decisive,7566,252.2
Red,firebomb,heal,Red,nuke,speed,Orange,0,1,decisive,7944,264.8
Red,firebomb,heal,Red,nuke,wall,Yellow,0,1,decisive,9977,332.6
Red,firebomb,heal,Red,firebomb,heal,Red,0,2,decisive,9902,330.1
Red,firebomb,heal,Red,firebomb,reinforcements,Red,0,2,decisive,7529,251.0
Red,firebomb,heal,Red,firebomb,speed,White,1,1,decisive,6846,228.2
Red,firebomb,heal,Red,firebomb,wall,Purple,0,2,decisive,9894,329.8
Red,firebomb,heal,Red,snipe,heal,White,0,2,decisive,6264,208.8
Red,firebomb,heal,Red,snipe,reinforcements,Orange,0,2,decisive,8795,293.2
Red,firebomb,heal,Red,snipe,speed,Blue,0,1,decisive,8282,276.1
Red,firebomb,heal,Red,snipe,wall,Green,1,1,decisive,9280,309.3
Red,firebomb,heal,Red,freeze,heal,Purple,0,2,decisive,7019,234.0
Red,firebomb,heal,Red,freeze,reinforcements,Orange,0,2,decisive,8044,268.1
Red,firebomb,heal,Red,freeze,speed,Blue,1,2,decisive,7942,264.7
Red,firebomb,heal,Red,freeze,wall,Orange,0,1,decisive,8951,298.4
Red,firebomb,heal,White,nuke,heal,Orange,0,1,decisive,9619,320.6
Red,firebomb,heal,White,nuke,reinforcements,Yellow,0,2,decisive,4355,145.2
Red,firebomb,heal,White,nuke,speed,Yellow,0,1,decisive,8737,291.2
Red,firebomb,heal,White,nuke,wall,Orange,0,2,decisive,7059,235.3
Red,firebomb,heal,White,firebomb,heal,Blue,0,2,decisive,7894,263.1
Red,firebomb,heal,White,firebomb,reinforcements,Black,0,2,decisive,4608,153.6
Red,firebomb,heal,White,firebomb,speed,White,0,1,decisive,8839,294.6
Red,firebomb,heal,White,firebomb,wall,Purple,0,2,decisive,7503,250.1
Red,firebomb,heal,White,snipe,heal,Black,0,1,decisive,8234,274.5
Red,firebomb,heal,White,snipe,reinforcements,Yellow,0,2,decisive,4283,142.8
Red,firebomb,heal,White,snipe,speed,Green,0,1,decisive,9162,305.4
Red,firebomb,heal,White,snipe,wall,Purple,0,2,decisive,7479,249.3
Red,firebomb,heal,White,freeze,heal,Blue,0,2,decisive,9019,300.6
Red,firebomb,heal,White,freeze,reinforcements,Orange,0,2,decisive,4860,162.0
Red,firebomb,heal,White,freeze,speed,Purple,0,1,decisive,10149,338.3
Red,firebomb,heal,White,freeze,wall,Yellow,0,2,decisive,4868,162.3
Red,firebomb,heal,Yellow,nuke,heal,Green,0,1,decisive,9541,318.0
Red,firebomb,heal,Yellow,nuke,reinforcements,Yellow,0,2,decisive,5053,168.4
Red,firebomb,heal,Yellow,nuke,speed,Red,0,1,decisive,8886,296.2
Red,firebomb,heal,Yellow,nuke,wall,Black,0,2,decisive,9496,316.5
Red,firebomb,heal,Yellow,firebomb,heal,Red,1,2,decisive,7907,263.6
Red,firebomb,heal,Yellow,firebomb,reinforcements,Blue,0,2,decisive,5039,168.0
Red,firebomb,heal,Yellow,firebomb,speed,White,0,1,decisive,9384,312.8
Red,firebomb,heal,Yellow,firebomb,wall,Yellow,0,2,decisive,8001,266.7
Red,firebomb,heal,Yellow,snipe,heal,White,0,1,decisive,6981,232.7
Red,firebomb,heal,Yellow,snipe,reinforcements,Black,0,2,decisive,6227,207.6
Red,firebomb,heal,Yellow,snipe,speed,Purple,0,1,decisive,6904,230.1
Red,firebomb,heal,Yellow,snipe,wall,Green,0,2,decisive,5386,179.5
Red,firebomb,heal,Yellow,freeze,heal,Red,0,1,decisive,9708,323.6
Red,firebomb,heal,Yellow,freeze,reinforcements,Green,0,2,decisive,6130,204.3
Red,firebomb,heal,Yellow,freeze,speed,Green,0,1,decisive,9067,302.2
Red,firebomb,heal,Yellow,freeze,wall,White,0,2,decisive,8697,289.9
Red,firebomb,reinforcements,Black,nuke,heal,Yellow,0,1,decisive,7044,234.8
Red,firebomb,reinforcements,Black,nuke,reinforcements,White,0,2,decisive,6576,219.2
Red,firebomb,reinforcements,Black,nuke,speed,Purple,0,2,decisive,6764,225.5
Red,firebomb,reinforcements,Black,nuke,wall,Black,0,1,decisive,10312,343.7
Red,firebomb,reinforcements,Black,firebomb,heal,Red,1,1,decisive,8660,288.7
Red,firebomb,reinforcements,Black,firebomb,reinforcements,Yellow,0,2,decisive,6737,224.6
Red,firebomb,reinforcements,Black,firebomb,speed,White,0,1,decisive,9536,317.9
Red,firebomb,reinforcements,Black,firebomb,wall,Purple,0,1,decisive,9912,330.4
Red,firebomb,reinforcements,Black,snipe,heal,Orange,0,1,decisive,7049,235.0
Red,firebomb,reinforcements,Black,snipe,reinforcements,Black,0,2,decisive,6919,230.6
Red,firebomb,reinforcements,Black,snipe,speed,Blue,0,1,decisive,7084,236.1
Red,firebomb,reinforcements,Black,snipe,wall,Green,0,2,decisive,7020,234.0
Red,firebomb,reinforcements,Black,freeze,heal,Black,0,1,decisive,8887,296.2
Red,firebomb,reinforcements,Black,freeze,reinforcements,Purple,0,2,decisive,6642,221.4
Red,firebomb,reinforcements,Black,freeze,speed,Purple,0,1,decisive,8008,266.9
Red,firebomb,reinforcements,Black,freeze,wall,Blue,0,1,decisive,8375,279.2
Red,firebomb,reinforcements,Blue,nuke,heal,Yellow,0,1,decisive,6476,215.9
Red,firebomb,reinforcements,Blue,nuke,reinforcements,Blue,0,2,decisive,10509,350.3
Red,firebomb,reinforcements,Blue,nuke,speed,Green,1,1,decisive,5994,199.8
Red,firebomb,reinforcements,Blue,nuke,wall,Orange,0,2,decisive,9983,332.8
Red,firebomb,reinforcements,Blue,firebomb,heal,Orange,0,1,decisive,6683,222.8
Red,firebomb,reinforcements,Blue,firebomb,reinforcements,Yellow,0,1,decisive,9059,302.0
Red,firebomb,reinforcements,Blue,firebomb,speed,Orange,0,1,decisive,9197,306.6
Red,firebomb,reinforcements,Blue,firebomb,wall,White,0,2,decisive,12503,416.8
Red,firebomb,reinforcements,Blue,snipe,heal,Orange,0,1,decisive,5376,179.2
Red,firebomb,reinforcements,Blue,snipe,reinforcements,Yellow,0,1,decisive,9470,315.7
Red,firebomb,reinforcements,Blue,snipe,speed,Blue,0,1,decisive,7167,238.9
Red,firebomb,reinforcements,Blue,snipe,wall,Orange,0,1,decisive,14930,497.7
Red,firebomb,reinforcements,Blue,freeze,heal,Red,0,1,decisive,8765,292.2
Red,firebomb,reinforcements,Blue,freeze,reinforcements,Green,0,2,decisive,9510,317.0
Red,firebomb,reinforcements,Blue,freeze,speed,Yellow,0,1,decisive,9269,309.0
Red,firebomb,reinforcements,Blue,freeze,wall,Red,0,2,decisive,13319,444.0
Red,firebomb,reinforcements,Green,nuke,heal,Red,0,2,decisive,6912,230.4
Red,firebomb,reinforcements,Green,nuke,reinforcements,Blue,0,2,decisive,6779,226.0
Red,firebomb,reinforcements,Green,nuke,speed,Blue,0,1,decisive,6494,216.5
Red,firebomb,reinforcements,Green,nuke,wall,White,0,2,decisive,11837,394.6
Red,firebomb,reinforcements,Green,firebomb,heal,Green,1,1,decisive,9387,312.9
Red,firebomb,reinforcements,Green,firebomb,reinforcements,Yellow,0,2,decisive,5339,178.0
Red,firebomb,reinforcements,Green,firebomb,speed,Purple,1,1,decisive,7603,253.4
Red,firebomb,reinforcements,Green,firebomb,wall,Black,0,2,timeout,18000,600.0
Red,firebomb,reinforcements,Green,snipe,heal,Orange,0,1,decisive,8331,277.7
Red,firebomb,reinforcements,Green,snipe,reinforcements,White,0,2,decisive,6838,227.9
Red,firebomb,reinforcements,Green,snipe,speed,Yellow,0,1,decisive,5755,191.8
Red,firebomb,reinforcements,Green,snipe,wall,White,0,1,decisive,9006,300.2
Red,firebomb,reinforcements,Green,freeze,heal,Green,0,1,decisive,16158,538.6
Red,firebomb,reinforcements,Green,freeze,reinforcements,Purple,0,2,decisive,6816,227.2
Red,firebomb,reinforcements,Green,freeze,speed,Green,0,1,decisive,8096,269.9
Red,firebomb,reinforcements,Green,freeze,wall,White,0,1,decisive,11505,383.5
Red,firebomb,reinforcements,Orange,nuke,heal,Blue,0,1,decisive,7992,266.4
Red,firebomb,reinforcements,Orange,nuke,reinforcements,White,0,2,decisive,6481,216.0
Red,firebomb,reinforcements,Orange,nuke,speed,Orange,0,1,decisive,7496,249.9
Red,firebomb,reinforcements,Orange,nuke,wall,Green,0,1,decisive,10847,361.6
Red,firebomb,reinforcements,Orange,firebomb,heal,Blue,0,1,decisive,7054,235.1
Red,firebomb,reinforcements,Orange,firebomb,reinforcements,White,0,2,decisive,7124,237.5
Red,firebomb,reinforcements,Orange,firebomb,speed,Green,0,1,decisive,9462,315.4
Red,firebomb,reinforcements,Orange,firebomb,wall,Black,0,2,decisive,10841,361.4
Red,firebomb,reinforcements,Orange,snipe,heal,Blue,0,2,timeout,18000,600.0
Red,firebomb,reinforcements,Orange,snipe,reinforcements,Blue,0,2,decisive,6957,231.9
Red,firebomb,reinforcements,Orange,snipe,speed,Purple,0,1,decisive,6952,231.7
Red,firebomb,reinforcements,Orange,snipe,wall,Purple,0,2,decisive,6074,202.5
Red,firebomb,reinforcements,Orange,freeze,heal,Yellow,0,1,decisive,7589,253.0
Red,firebomb,reinforcements,Orange,freeze,reinforcements,Blue,0,2,decisive,6812,227.1
Red,firebomb,reinforcements,Orange,freeze,speed,White,0,1,decisive,8110,270.3
Red,firebomb,reinforcements,Orange,freeze,wall,Yellow,0,2,decisive,8534,284.5
Red,firebomb,reinforcements,Purple,nuke,heal,Yellow,0,2,decisive,9194,306.5
Red,firebomb,reinforcements,Purple,nuke,reinforcements,White,0,2,decisive,6307,210.2
Red,firebomb,reinforcements,Purple,nuke,speed,Yellow,0,1,decisive,7382,246.1
Red,firebomb,reinforcements,Purple,nuke,wall,Orange,0,2,decisive,11815,393.8
Red,firebomb,reinforcements,Purple,firebomb,heal,Red,0,2,decisive,10690,356.3
Red,firebomb,reinforcements,Purple,firebomb,reinforcements,Red,0,2,decisive,6957,231.9
Red,firebomb,reinforcements,Purple,firebomb,speed,Yellow,0,1,decisive,7286,242.9
Red,firebomb,reinforcements,Purple,firebomb,wall,Purple,0,2,timeout,18000,600.0
Red,firebomb,reinforcements,Purple,snipe,heal,Red,0,1,decisive,8082,269.4
Red,firebomb,reinforcements,Purple,snipe,reinforcements,Yellow,0,2,decisive,7182,239.4
Red,firebomb,reinforcements,Purple,snipe,speed,Blue,0,1,decisive,7267,242.2
Red,firebomb,reinforcements,Purple,snipe,wall,Black,0,1,decisive,8254,275.1
Red,firebomb,reinforcements,Purple,freeze,heal,Red,0,2,timeout,18000,600.0
Red,firebomb,reinforcements,Purple,freeze,reinforcements,Yellow,0,2,decisive,7282,242.7
Red,firebomb,reinforcements,Purple,freeze,speed,Red,0,1,decisive,7340,244.7
Red,firebomb,reinforcements,Purple,freeze,wall,Yellow,0,2,decisive,12169,405.6
Red,firebomb,reinforcements,Red,nuke,heal,Purple,0,1,decisive,7443,248.1
Red,firebomb,reinforcements,Red,nuke,reinforcements,Yellow,0,1,decisive,8174,272.5
Red,firebomb,reinforcements,Red,nuke,speed,Yellow,0,1,decisive,6459,215.3
Red,firebomb,reinforcements,Red,nuke,wall,Red,0,2,decisive,11122,370.7
Red,firebomb,reinforcements,Red,firebomb,heal,Red,0,1,decisive,7784,259.5
Red,firebomb,reinforcements,Red,firebomb,reinforcements,Green,0,2,decisive,17706,590.2
Red,firebomb,reinforcements,Red,firebomb,speed,Yellow,0,1,decisive,7151,238.4
Red,firebomb,reinforcements,Red,firebomb,wall,Green,0,2,decisive,12190,406.3
Red,firebomb,reinforcements,Red,snipe,heal,Green,0,1,decisive,6602,220.1
Red,firebomb,reinforcements,Red,snipe,reinforcements,Green,0,1,decisive,7067,235.6
Red,firebomb,reinforcements,Red,snipe,speed,Orange,0,1,decisive,6754,225.1
Red,firebomb,reinforcements,Red,snipe,wall,Red,0,1,decisive,8210,273.7
Red,firebomb,reinforcements,Red,freeze,heal,Yellow,1,1,decisive,8680,289.3
Red,firebomb,reinforcements,Red,freeze,reinforcements,Blue,0,1,timeout,18000,600.0
Red,firebomb,reinforcements,Red,freeze,speed,Blue,0,1,decisive,7104,236.8
Red,firebomb,reinforcements,Red,freeze,wall,Purple,0,2,decisive,11361,378.7
Red,firebomb,reinforcements,White,nuke,heal,Green,0,2,decisive,6278,209.3
Red,firebomb,reinforcements,White,nuke,reinforcements,Purple,0,2,decisive,4447,148.2
Red,firebomb,reinforcements,White,nuke,speed,Purple,0,1,decisive,7648,254.9
Red,firebomb,reinforcements,White,nuke,wall,Yellow,0,2,decisive,9822,327.4
Red,firebomb,reinforcements,White,firebomb,heal,White,0,2,decisive,9468,315.6
Red,firebomb,reinforcements,White,firebomb,reinforcements,Orange,0,2,decisive,6572,219.1
Red,firebomb,reinforcements,White,firebomb,speed,Black,0,1,decisive,7815,260.5
Red,firebomb,reinforcements,White,firebomb,wall,Black,0,2,decisive,5718,190.6
Red,firebomb,reinforcements,White,snipe,heal,Green,0,1,decisive,7927,264.2
Red,firebomb,reinforcements,White,snipe,reinforcements,Yellow,0,2,decisive,6408,213.6
Red,firebomb,reinforcements,White,snipe,speed,Yellow,1,1,decisive,7596,253.2
Red,firebomb,reinforcements,White,snipe,wall,White,0,2,decisive,7530,251.0
Red,firebomb,reinforcements,White,freeze,heal,Yellow,0,1,decisive,7976,265.9
Red,firebomb,reinforcements,White,freeze,reinforcements,Purple,0,2,decisive,4448,148.3
Red,firebomb,reinforcements,White,freeze,speed,Blue,1,1,decisive,5830,194.3
Red,firebomb,reinforcements,White,freeze,wall,Orange,0,2,decisive,5623,187.4
Red,firebomb,reinforcements,Yellow,nuke,heal,Yellow,0,2,decisive,13719,457.3
Red,firebomb,reinforcements,Yellow,nuke,reinforcements,Orange,0,2,decisive,6001,200.0
Red,firebomb,reinforcements,Yellow,nuke,speed,Orange,0,1,decisive,5760,192.0
Red,firebomb,reinforcements,Yellow,nuke,wall,Blue,0,2,decisive,10942,364.7
Red,firebomb,reinforcements,Yellow,firebomb,heal,White,0,2,decisive,12900,430.0
Red,firebomb,reinforcements,Yellow,firebomb,reinforcements,Purple,0,2,decisive,9563,318.8
Red,firebomb,reinforcements,Yellow,firebomb,speed,Orange,0,1,decisive,7600,253.3
Red,firebomb,reinforcements,Yellow,firebomb,wall,Red,0,2,decisive,9502,316.7
Red,firebomb,reinforcements,Yellow,snipe,heal,Yellow,0,1,decisive,8120,270.7
Red,firebomb,reinforcements,Yellow,snipe,reinforcements,Orange,0,2,decisive,6877,229.2
Red,firebomb,reinforcements,Yellow,snipe,speed,Orange,0,1,decisive,7135,237.8
Red,firebomb,reinforcements,Yellow,snipe,wall,Black,0,1,decisive,8627,287.6
Red,firebomb,reinforcements,Yellow,freeze,heal,Red,0,2,decisive,7240,241.3
Red,firebomb,reinforcements,Yellow,freeze,reinforcements,Blue,0,2,decisive,4628,154.3
Red,firebomb,reinforcements,Yellow,freeze,speed,White,0,1,decisive,8355,278.5
Red,firebomb,reinforcements,Yellow,freeze,wall,Green,0,2,decisive,10331,344.4
Red,firebomb,speed,Black,nuke,heal,Yellow,0,2,decisive,5766,192.2
Red,firebomb,speed,Black,nuke,reinforcements,White,0,2,decisive,4662,155.4
Red,firebomb,speed,Black,nuke,speed,White,0,2,decisive,4515,150.5
Red,firebomb,speed,Black,nuke,wall,Yellow,0,2,decisive,7770,259.0
Red,firebomb,speed,Black,firebomb,heal,Green,0,2,decisive,6015,200.5
Red,firebomb,speed,Black,firebomb,reinforcements,Purple,0,2,decisive,4744,158.1
Red,firebomb,speed,Black,firebomb,speed,Red,0,2,decisive,5770,192.3
Red,firebomb,speed,Black,firebomb,wall,White,0,2,decisive,7829,261.0
Red,firebomb,speed,Black,snipe,heal,White,0,2,decisive,5129,171.0
Red,firebomb,speed,Black,snipe,reinforcements,Black,0,2,decisive,4885,162.8
Red,firebomb,speed,Black,snipe,speed,Yellow,1,2,decisive,5190,173.0
Red,firebomb,speed,Black,snipe,wall,Purple,1,2,decisive,9454,315.1
Red,firebomb,speed,Black,freeze,heal,Yellow,0,2,decisive,5066,168.9
Red,firebomb,speed,Black,freeze,reinforcements,Purple,0,2,decisive,4799,160.0
Red,firebomb,speed,Black,freeze,speed,Purple,0,2,decisive,5075,169.2
Red,firebomb,speed,Black,freeze,wall,Orange,1,2,decisive,7635,254.5
Red,firebomb,speed,Blue,nuke,heal,Orange,0,2,decisive,8695,289.8
Red,firebomb,speed,Blue,nuke,reinforcements,Yellow,0,2,decisive,4973,165.8
Red,firebomb,speed,Blue,nuke,speed,Red,0,2,decisive,6065,202.2
Red,firebomb,speed,Blue,nuke,wall,Blue,0,2,decisive,6174,205.8
Red,firebomb,speed,Blue,firebomb,heal,Black,0,2,decisive,8849,295.0
Red,firebomb,speed,Blue,firebomb,reinforcements,Purple,1,2,decisive,4702,156.7
Red,firebomb,speed,Blue,firebomb,speed,Blue,0,2,decisive,5875,195.8
Red,firebomb,speed,Blue,firebomb,wall,Black,0,2,decisive,7856,261.9
Red,firebomb,speed,Blue,snipe,heal,Black,0,2,decisive,11633,387.8
Red,firebomb,speed,Blue,snipe,reinforcements,Orange,0,2,decisive,6426,214.2
Red,firebomb,speed,Blue,snipe,speed,White,0,2,decisive,5770,192.3
Red,firebomb,speed,Blue,snipe,wall,Blue,0,2,decisive,6886,229.5
Red,firebomb,speed,Blue,freeze,heal,Orange,0,2,decisive,8397,279.9
Red,firebomb,speed,Blue,freeze,reinforcements,White,1,2,decisive,5176,172.5
Red,firebomb,speed,Blue,freeze,speed,Blue,0,2,decisive,6543,218.1
Red,firebomb,speed,Blue,freeze,wall,Red,0,2,decisive,8590,286.3
Red,firebomb,speed,Green,nuke,heal,Green,0,2,decisive,4513,150.4
